time,cluster,ride,count
12.0,11,38,22
12.0,11,39,7
12.0,1,14,1
12.0,11,4,13
12.0,1,15,2
12.0,11,5,28
12.0,1,16,2
12.0,11,6,9
12.0,1,17,2
12.0,11,7,52
12.0,11,8,8
12.0,11,9,80
12.0,1,20,6
12.0,1,21,2
12.0,1,22,6
12.0,1,24,5
12.0,1,26,16
12.0,1,27,1
12.0,1,33,7
12.0,1,37,5
12.0,1,38,9
12.0,1,39,5
12.0,1,5,1
12.0,1,7,11
12.0,1,8,2
12.0,1,9,2
12.0,2,10,6
12.0,2,11,5
12.0,2,12,3
12.0,2,13,7
12.0,2,14,5
12.0,2,15,15
12.0,2,16,27
12.0,2,17,10
12.0,2,18,8
12.0,2,19,12
12.0,2,20,6
12.0,2,21,4
12.0,2,22,14
12.0,2,23,8
12.0,2,24,16
12.0,2,25,12
12.0,2,26,35
12.0,2,27,9
12.0,2,28,21
12.0,2,29,23
12.0,2,3,22
12.0,2,30,6
12.0,2,31,26
12.0,2,32,11
12.0,2,33,37
12.0,2,34,6
12.0,2,35,9
12.0,2,36,15
12.0,2,37,12
12.0,2,38,9
12.0,2,39,3
12.0,2,4,3
12.0,2,40,2
12.0,2,5,17
12.0,2,6,7
12.0,2,7,27
12.0,2,8,7
12.0,2,9,44
12.0,3,13,2
12.0,3,14,1
12.0,3,16,2
12.0,3,19,1
12.0,3,24,1
12.0,3,26,3
12.0,3,27,1
12.0,3,28,2
12.0,3,29,1
12.0,3,31,4
12.0,3,32,1
12.0,3,33,6
12.0,3,35,1
12.0,3,39,2
12.0,3,5,1
12.0,3,7,2
12.0,3,9,2
12.0,4,10,10
12.0,4,11,11
12.0,4,12,5
12.0,4,13,29
12.0,4,14,16
12.0,4,15,6
12.0,4,16,27
12.0,4,17,5
12.0,4,19,4
12.0,4,20,23
12.0,4,21,12
12.0,4,22,11
12.0,4,23,17
12.0,4,24,7
12.0,4,25,3
12.0,4,26,44
12.0,4,27,17
12.0,4,28,28
12.0,4,29,15
12.0,4,3,9
12.0,4,30,9
12.0,4,31,12
12.0,4,32,13
12.0,4,33,10
12.0,4,34,22
12.0,4,35,9
12.0,4,36,6
12.0,4,37,3
12.0,4,38,19
12.0,4,39,13
12.0,4,4,7
12.0,4,5,18
12.0,4,6,16
12.0,4,7,54
12.0,4,8,20
12.0,4,9,21
12.0,5,10,17
12.0,5,11,4
12.0,5,12,21
12.0,5,13,40
12.0,5,14,12
12.0,5,15,11
12.0,5,16,48
12.0,5,17,11
12.0,5,18,3
12.0,5,19,7
12.0,5,20,6
12.0,5,21,2
12.0,5,22,16
12.0,5,23,21
12.0,5,24,11
12.0,5,25,4
12.0,5,26,48
12.0,5,27,18
12.0,5,28,8
12.0,5,29,8
12.0,5,3,8
12.0,5,30,8
12.0,5,31,68
12.0,5,32,10
12.0,5,33,27
12.0,5,34,11
12.0,5,35,18
12.0,5,36,24
12.0,5,37,39
12.0,5,38,7
12.0,5,39,9
12.0,5,4,5
12.0,5,40,2
12.0,5,5,37
12.0,5,6,19
12.0,5,7,47
12.0,5,8,6
12.0,5,9,128
12.0,6,12,7
12.0,6,13,14
12.0,6,14,1
12.0,6,16,10
12.0,6,17,1
12.0,6,19,4
12.0,6,20,3
12.0,6,23,5
12.0,6,26,13
12.0,6,27,9
12.0,6,28,1
12.0,6,29,4
12.0,6,3,4
12.0,6,31,12
12.0,6,32,1
12.0,6,33,3
12.0,6,34,12
12.0,6,35,3
12.0,6,36,11
12.0,6,39,6
12.0,6,5,18
12.0,6,6,2
12.0,6,7,4
12.0,6,9,2
12.0,7,10,13
12.0,7,11,8
12.0,7,12,2
12.0,7,13,14
12.0,7,14,3
12.0,7,15,13
12.0,7,16,23
12.0,7,17,9
12.0,7,18,25
12.0,7,19,6
12.0,7,20,3
12.0,7,21,8
12.0,7,22,11
12.0,7,23,13
12.0,7,24,7
12.0,7,25,2
12.0,7,26,17
12.0,7,27,9
12.0,7,28,5
12.0,7,29,15
12.0,7,3,16
12.0,7,30,8
12.0,7,31,8
12.0,7,32,13
12.0,7,33,21
12.0,7,34,5
12.0,7,35,10
12.0,7,36,10
12.0,7,37,9
12.0,7,38,11
12.0,7,39,5
12.0,7,4,1
12.0,7,5,10
12.0,7,6,3
12.0,7,7,34
12.0,7,8,5
12.0,7,9,6
12.0,8,10,22
12.0,8,11,13
12.0,8,13,27
12.0,8,14,21
12.0,8,15,12
12.0,8,16,46
12.0,8,17,3
12.0,8,18,6
12.0,8,19,12
12.0,8,2,5
12.0,8,20,17
12.0,8,21,8
12.0,8,22,4
12.0,8,23,33
12.0,8,24,11
12.0,8,25,8
12.0,8,26,40
12.0,8,27,26
12.0,8,28,14
12.0,8,29,8
12.0,8,3,5
12.0,8,30,8
12.0,8,31,62
12.0,8,32,1
12.0,8,33,26
12.0,8,34,11
12.0,8,35,15
12.0,8,36,9
12.0,8,37,5
12.0,8,38,10
12.0,8,39,5
12.0,8,4,10
12.0,8,5,31
12.0,8,6,5
12.0,8,7,41
12.0,8,8,3
12.0,8,9,37
12.0,9,10,9
12.0,9,11,3
12.0,9,13,5
12.0,9,14,7
12.0,9,16,19
12.0,9,17,1
12.0,9,20,1
12.0,9,23,1
12.0,9,26,21
12.0,9,27,10
12.0,9,28,1
12.0,9,29,4
12.0,9,31,29
12.0,9,32,5
12.0,9,33,8
12.0,9,36,3
12.0,9,37,4
12.0,9,4,9
12.0,9,5,4
12.0,9,7,3
12.0,9,9,15
12.5,0,10,8
12.5,0,11,13
12.5,0,12,3
12.5,0,14,8
12.5,0,15,6
12.5,0,16,19
12.5,0,17,16
12.5,0,18,17
12.5,0,19,22
12.5,0,20,24
12.5,0,21,15
12.5,0,22,8
12.5,0,23,26
12.5,0,24,1
12.5,0,25,8
12.5,0,26,44
12.5,0,27,20
12.5,0,28,20
12.5,0,29,20
12.5,0,3,2
12.5,0,30,15
12.5,0,31,54
12.5,0,32,25
12.5,0,33,22
12.5,0,34,10
12.5,0,35,24
12.5,0,36,5
12.5,0,37,11
12.5,0,38,15
12.5,0,39,12
12.5,0,4,39
12.5,0,40,3
12.5,0,5,30
12.5,0,6,9
12.5,0,7,54
12.5,0,8,13
12.5,0,9,39
12.5,10,10,4
12.5,10,11,8
12.5,10,12,6
12.5,10,14,24
12.5,10,15,9
12.5,10,16,51
12.5,10,17,10
12.5,10,18,3
12.5,10,19,13
12.5,10,2,6
12.5,10,20,14
12.5,10,21,9
12.5,10,22,11
12.5,10,23,16
12.5,10,24,21
12.5,10,25,10
12.5,10,26,51
12.5,10,27,36
12.5,10,28,32
12.5,10,29,19
12.5,10,3,14
12.5,10,30,8
12.5,10,31,53
12.5,10,32,12
12.5,10,33,23
12.5,10,34,6
12.5,10,35,25
12.5,10,36,3
12.5,10,37,11
12.5,10,38,5
12.5,10,39,1
12.5,10,4,6
12.5,10,5,13
12.5,10,6,9
12.5,10,7,61
12.5,10,8,8
12.5,10,9,46
12.5,11,10,6
12.5,11,11,7
12.5,11,12,2
12.5,11,14,14
12.5,11,15,6
12.5,11,16,66
12.5,11,17,12
12.5,11,18,5
12.5,11,19,7
12.5,11,20,6
12.5,11,21,43
12.5,11,22,9
12.5,11,23,6
12.5,11,24,7
12.5,11,25,7
12.5,11,26,99
12.5,11,27,35
12.5,11,28,22
12.5,11,29,9
12.5,11,30,6
12.5,11,31,45
12.5,11,32,12
12.5,11,33,34
12.5,11,34,5
12.5,11,35,13
12.5,11,36,12
12.5,11,37,6
12.5,11,38,14
12.5,11,39,21
12.5,11,4,42
12.5,1,15,4
12.5,11,5,72
12.5,1,16,6
12.5,11,6,8
12.5,11,7,43
12.5,11,8,5
12.5,1,19,7
12.5,11,9,78
12.5,1,21,2
12.5,1,22,2
12.5,1,25,5
12.5,1,26,22
12.5,1,27,1
12.5,1,28,5
12.5,1,29,1
12.5,1,3,4
12.5,1,30,7
12.5,1,33,1
12.5,1,34,4
12.5,1,35,8
12.5,1,39,8
12.5,1,5,6
12.5,1,6,6
12.5,1,7,5
12.5,1,9,7
12.5,2,10,12
12.5,2,11,23
12.5,2,12,9
12.5,2,14,8
12.5,2,15,9
12.5,2,16,26
12.5,2,17,6
12.5,2,18,2
12.5,2,19,10
12.5,2,20,14
12.5,2,21,12
12.5,2,23,20
12.5,2,24,12
12.5,2,25,5
12.5,2,26,27
12.5,2,27,18
12.5,2,28,14
12.5,2,29,19
12.5,2,3,14
12.5,2,30,13
12.5,2,31,24
12.5,2,32,24
12.5,2,33,23
12.5,2,34,4
12.5,2,35,14
12.5,2,36,27
12.5,2,37,13
12.5,2,38,1
12.5,2,39,11
12.5,2,40,1
12.5,2,5,22
12.5,2,6,3
12.5,2,7,31
12.5,2,8,1
12.5,2,9,42
12.5,3,16,4
12.5,3,19,1
12.5,3,20,1
12.5,3,26,3
12.5,3,27,2
12.5,3,28,2
12.5,3,31,4
12.5,3,32,2
12.5,3,33,3
12.5,3,5,2
12.5,3,6,1
12.5,3,7,2
12.5,3,9,1
12.5,4,10,12
12.5,4,11,4
12.5,4,12,8
12.5,4,14,13
12.5,4,15,11
12.5,4,16,34
12.5,4,17,19
12.5,4,18,19
12.5,4,19,12
12.5,4,2,4
12.5,4,20,5
12.5,4,21,21
12.5,4,22,6
12.5,4,23,22
12.5,4,24,8
12.5,4,25,8
12.5,4,26,39
12.5,4,27,34
12.5,4,28,12
12.5,4,29,1
12.5,4,3,22
12.5,4,30,11
12.5,4,31,33
12.5,4,32,15
12.5,4,33,14
12.5,4,34,13
12.5,4,35,21
12.5,4,36,16
12.5,4,37,15
12.5,4,38,11
12.5,4,39,3
12.5,4,4,6
12.5,4,40,1
12.5,4,5,17
12.5,4,6,7
12.5,4,7,31
12.5,4,8,6
12.5,4,9,47
12.5,5,1,5
12.5,5,10,23
12.5,5,11,15
12.5,5,12,12
12.5,5,14,7
12.5,5,15,6
12.5,5,16,93
12.5,5,17,12
12.5,5,18,17
12.5,5,19,7
12.5,5,2,3
12.5,5,20,13
12.5,5,21,13
12.5,5,22,15
12.5,5,23,32
12.5,5,24,11
12.5,5,25,23
12.5,5,26,31
12.5,5,27,17
12.5,5,28,21
12.5,5,29,11
12.5,5,3,11
12.5,5,30,3
12.5,5,31,36
12.5,5,32,25
12.5,5,33,27
12.5,5,34,17
12.5,5,35,13
12.5,5,36,11
12.5,5,37,20
12.5,5,38,4
12.5,5,39,18
12.5,5,4,49
12.5,5,5,16
12.5,5,6,9
12.5,5,7,60
12.5,5,8,6
12.5,5,9,37
12.5,6,11,6
12.5,6,14,2
12.5,6,15,4
12.5,6,16,4
12.5,6,17,5
12.5,6,18,5
12.5,6,19,5
12.5,6,21,1
12.5,6,22,3
12.5,6,23,1
12.5,6,24,4
12.5,6,26,14
12.5,6,27,3
12.5,6,28,1
12.5,6,29,3
12.5,6,30,2
12.5,6,31,4
12.5,6,32,1
12.5,6,33,9
12.5,6,34,3
12.5,6,36,2
12.5,6,37,8
12.5,6,38,3
12.5,6,39,1
12.5,6,5,2
12.5,6,6,8
12.5,6,7,7
12.5,6,8,3
12.5,6,9,13
12.5,7,10,11
12.5,7,11,3
12.5,7,12,11
12.5,7,14,10
12.5,7,15,6
12.5,7,16,47
12.5,7,17,16
12.5,7,18,3
12.5,7,19,18
12.5,7,2,4
12.5,7,20,7
12.5,7,21,23
12.5,7,22,22
12.5,7,23,13
12.5,7,24,5
12.5,7,25,5
12.5,7,26,27
12.5,7,27,22
12.5,7,28,1
12.5,7,29,4
12.5,7,3,10
12.5,7,30,11
12.5,7,31,26
12.5,7,32,3
12.5,7,33,40
12.5,7,34,3
12.5,7,35,14
12.5,7,36,4
12.5,7,37,9
12.5,7,38,8
12.5,7,39,1
12.5,7,4,10
12.5,7,5,12
12.5,7,6,29
12.5,7,7,25
12.5,7,8,4
12.5,7,9,34
12.5,8,1,3
12.5,8,10,10
12.5,8,11,5
12.5,8,12,14
12.5,8,14,10
12.5,8,15,3
12.5,8,16,61
12.5,8,17,13
12.5,8,19,19
12.5,8,2,5
12.5,8,20,5
12.5,8,21,4
12.5,8,23,20
12.5,8,24,1
12.5,8,25,5
12.5,8,26,46
12.5,8,27,25
12.5,8,28,30
12.5,8,29,32
12.5,8,3,14
12.5,8,30,5
12.5,8,31,55
12.5,8,32,27
12.5,8,33,14
12.5,8,34,3
12.5,8,35,7
12.5,8,36,6
12.5,8,37,11
12.5,8,38,4
12.5,8,39,22
12.5,8,4,11
12.5,8,5,14
12.5,8,6,20
12.5,8,7,33
12.5,8,8,4
12.5,8,9,50
12.5,9,10,4
12.5,9,15,5
12.5,9,16,11
12.5,9,18,9
12.5,9,19,2
12.5,9,22,6
12.5,9,23,3
12.5,9,26,3
12.5,9,27,5
12.5,9,28,10
12.5,9,31,13
12.5,9,32,1
12.5,9,33,1
12.5,9,34,5
12.5,9,35,3
12.5,9,36,7
12.5,9,37,4
12.5,9,5,10
12.5,9,6,4
12.5,9,7,4
12.5,9,8,8
12.5,9,9,7
13.0,0,10,7
13.0,0,11,6
13.0,0,12,4
13.0,0,14,12
13.0,0,16,65
13.0,0,17,18
13.0,0,18,8
13.0,0,19,7
13.0,0,20,6
13.0,0,21,26
13.0,0,22,22
13.0,0,23,28
13.0,0,24,2
13.0,0,25,22
13.0,0,26,41
13.0,0,27,17
13.0,0,28,32
13.0,0,29,15
13.0,0,3,8
13.0,0,30,10
13.0,0,31,61
13.0,0,32,7
13.0,0,33,55
13.0,0,34,46
13.0,0,35,15
13.0,0,36,12
13.0,0,37,5
13.0,0,38,8
13.0,0,39,8
13.0,0,4,10
13.0,0,5,16
13.0,0,6,13
13.0,0,7,59
13.0,0,8,16
13.0,0,9,65
13.0,10,10,10
13.0,10,11,20
13.0,10,12,2
13.0,10,14,6
13.0,10,15,1
13.0,10,16,37
13.0,10,17,7
13.0,10,18,13
13.0,10,19,19
13.0,10,20,8
13.0,10,21,28
13.0,10,22,8
13.0,10,23,26
13.0,10,24,19
13.0,10,25,13
13.0,10,26,44
13.0,10,27,27
13.0,10,28,24
13.0,10,29,4
13.0,10,3,11
13.0,10,30,21
13.0,10,31,42
13.0,10,32,9
13.0,10,33,22
13.0,10,34,9
13.0,10,35,22
13.0,10,36,10
13.0,10,37,8
13.0,10,39,3
13.0,10,4,4
13.0,10,40,7
13.0,10,5,29
13.0,10,6,32
13.0,10,7,43
13.0,10,8,5
13.0,10,9,51
13.0,11,10,63
13.0,11,11,12
13.0,11,12,12
13.0,11,14,10
13.0,11,15,8
13.0,11,16,40
13.0,11,17,6
13.0,11,18,8
13.0,11,19,11
13.0,11,20,20
13.0,11,21,8
13.0,11,22,4
13.0,11,23,32
13.0,11,24,48
13.0,11,25,11
13.0,11,26,60
13.0,11,27,20
13.0,11,28,10
13.0,11,29,25
13.0,11,3,24
13.0,11,30,1
13.0,11,31,99
13.0,11,32,11
13.0,11,33,17
13.0,11,34,41
13.0,11,35,15
13.0,11,36,4
13.0,11,37,6
13.0,11,38,4
13.0,11,39,20
13.0,11,4,7
13.0,11,40,1
13.0,11,5,32
13.0,1,16,8
13.0,11,6,14
13.0,11,7,49
13.0,1,18,2
13.0,11,8,9
13.0,11,9,37
13.0,1,23,2
13.0,1,25,3
13.0,1,26,18
13.0,1,28,3
13.0,1,31,2
13.0,1,32,1
13.0,1,33,2
13.0,1,35,7
13.0,1,38,2
13.0,1,39,5
13.0,1,4,2
13.0,1,5,5
13.0,1,9,7
13.0,2,1,6
13.0,2,10,13
13.0,2,11,1
13.0,2,12,8
13.0,2,14,17
13.0,2,15,5
13.0,2,16,21
13.0,2,17,14
13.0,2,18,5
13.0,2,19,21
13.0,2,2,4
13.0,2,20,3
13.0,2,21,3
13.0,2,22,4
13.0,2,23,32
13.0,2,24,7
13.0,2,25,10
13.0,2,26,21
13.0,2,27,22
13.0,2,28,24
13.0,2,29,13
13.0,2,3,4
13.0,2,30,7
13.0,2,31,40
13.0,2,32,9
13.0,2,33,12
13.0,2,34,6
13.0,2,35,15
13.0,2,36,18
13.0,2,37,17
13.0,2,38,3
13.0,2,39,12
13.0,2,4,1
13.0,2,5,30
13.0,2,7,25
13.0,2,8,11
13.0,2,9,25
13.0,3,0,9
13.0,3,10,1
13.0,3,14,1
13.0,3,16,1
13.0,3,17,1
13.0,3,19,1
13.0,3,21,1
13.0,3,24,1
13.0,3,26,1
13.0,3,27,3
13.0,3,28,2
13.0,3,31,3
13.0,3,32,1
13.0,3,33,2
13.0,3,35,1
13.0,3,6,1
13.0,3,7,1
13.0,3,9,3
13.0,4,10,29
13.0,4,11,6
13.0,4,12,2
13.0,4,14,10
13.0,4,15,12
13.0,4,16,36
13.0,4,17,8
13.0,4,18,8
13.0,4,19,21
13.0,4,2,4
13.0,4,20,13
13.0,4,21,1
13.0,4,22,21
13.0,4,23,11
13.0,4,24,10
13.0,4,25,17
13.0,4,26,37
13.0,4,27,33
13.0,4,28,11
13.0,4,29,8
13.0,4,3,4
13.0,4,30,1
13.0,4,31,53
13.0,4,32,22
13.0,4,33,17
13.0,4,34,5
13.0,4,35,13
13.0,4,36,13
13.0,4,37,13
13.0,4,38,2
13.0,4,39,24
13.0,4,4,2
13.0,4,40,2
13.0,4,5,34
13.0,4,6,22
13.0,4,7,18
13.0,4,8,9
13.0,4,9,39
13.0,5,10,8
13.0,5,11,30
13.0,5,12,13
13.0,5,14,13
13.0,5,15,5
13.0,5,16,45
13.0,5,17,10
13.0,5,18,72
13.0,5,19,17
13.0,5,20,16
13.0,5,21,10
13.0,5,22,2
13.0,5,23,23
13.0,5,24,8
13.0,5,25,6
13.0,5,26,41
13.0,5,27,32
13.0,5,28,28
13.0,5,29,14
13.0,5,3,10
13.0,5,30,20
13.0,5,31,24
13.0,5,32,10
13.0,5,33,29
13.0,5,34,10
13.0,5,35,11
13.0,5,36,60
13.0,5,37,19
13.0,5,38,5
13.0,5,39,16
13.0,5,4,1
13.0,5,40,1
13.0,5,5,10
13.0,5,6,15
13.0,5,7,50
13.0,5,8,10
13.0,5,9,52
13.0,6,10,3
13.0,6,11,4
13.0,6,15,3
13.0,6,16,10
13.0,6,18,6
13.0,6,19,1
13.0,6,21,1
13.0,6,23,7
13.0,6,24,1
13.0,6,26,11
13.0,6,27,13
13.0,6,28,5
13.0,6,31,12
13.0,6,32,1
13.0,6,33,1
13.0,6,35,3
13.0,6,36,5
13.0,6,39,1
13.0,6,4,3
13.0,6,5,1
13.0,6,6,1
13.0,6,7,9
13.0,6,8,4
13.0,6,9,13
13.0,7,0,5
13.0,7,10,1
13.0,7,11,9
13.0,7,12,5
13.0,7,14,5
13.0,7,15,16
13.0,7,16,29
13.0,7,17,5
13.0,7,18,19
13.0,7,19,11
13.0,7,20,14
13.0,7,21,9
13.0,7,22,4
13.0,7,23,20
13.0,7,24,11
13.0,7,25,9
13.0,7,26,23
13.0,7,27,12
13.0,7,28,19
13.0,7,29,2
13.0,7,3,7
13.0,7,31,39
13.0,7,32,9
13.0,7,33,15
13.0,7,34,7
13.0,7,35,19
13.0,7,36,6
13.0,7,38,3
13.0,7,39,3
13.0,7,4,5
13.0,7,40,9
13.0,7,5,18
13.0,7,6,7
13.0,7,7,31
13.0,7,8,11
13.0,7,9,16
13.0,8,10,3
13.0,8,11,5
13.0,8,12,14
13.0,8,14,18
13.0,8,15,10
13.0,8,16,49
13.0,8,17,9
13.0,8,18,9
13.0,8,19,19
13.0,8,20,15
13.0,8,21,17
13.0,8,22,7
13.0,8,23,24
13.0,8,24,4
13.0,8,25,1
13.0,8,26,63
13.0,8,27,35
13.0,8,28,25
13.0,8,29,3
13.0,8,3,8
13.0,8,30,13
13.0,8,31,41
13.0,8,33,25
13.0,8,34,21
13.0,8,35,16
13.0,8,36,12
13.0,8,37,10
13.0,8,38,10
13.0,8,39,18
13.0,8,4,2
13.0,8,40,3
13.0,8,5,17
13.0,8,6,15
13.0,8,7,46
13.0,8,8,5
13.0,8,9,36
13.0,9,11,3
13.0,9,12,3
13.0,9,14,8
13.0,9,16,12
13.0,9,17,5
13.0,9,23,1
13.0,9,26,11
13.0,9,28,2
13.0,9,3,5
13.0,9,30,3
13.0,9,31,1
13.0,9,33,1
13.0,9,35,5
13.0,9,36,5
13.0,9,38,7
13.0,9,39,3
13.0,9,5,5
13.0,9,6,8
13.0,9,7,6
13.0,9,9,13
13.5,0,10,8
13.5,0,11,4
13.5,0,12,6
13.5,0,14,11
13.5,0,15,8
13.5,0,16,42
13.5,0,17,12
13.5,0,18,13
13.5,0,19,21
13.5,0,20,2
13.5,0,21,10
13.5,0,22,18
13.5,0,23,24
13.5,0,24,8
13.5,0,26,35
13.5,0,27,13
13.5,0,28,16
13.5,0,29,15
13.5,0,3,5
13.5,0,30,20
13.5,0,31,79
13.5,0,32,2
13.5,0,33,58
13.5,0,34,3
13.5,0,35,15
13.5,0,36,14
13.5,0,37,9
13.5,0,38,5
13.5,0,39,12
13.5,0,4,3
13.5,0,40,5
13.5,0,5,34
13.5,0,6,4
13.5,0,7,71
13.5,0,8,2
13.5,0,9,58
13.5,10,10,11
13.5,10,11,3
13.5,10,14,18
13.5,10,15,9
13.5,10,16,27
13.5,10,17,6
13.5,10,18,9
13.5,10,19,20
13.5,10,20,5
13.5,10,21,18
13.5,10,22,7
13.5,10,23,16
13.5,10,24,6
13.5,10,25,10
13.5,10,26,45
13.5,10,27,28
13.5,10,28,23
13.5,10,29,3
13.5,10,3,27
13.5,10,30,8
13.5,10,31,39
13.5,10,32,8
13.5,10,33,25
13.5,10,35,15
13.5,10,36,4
13.5,10,37,10
13.5,10,38,2
13.5,10,39,7
13.5,10,4,20
13.5,10,40,1
13.5,10,5,31
13.5,10,6,20
13.5,10,7,65
13.5,10,8,8
13.5,10,9,49
13.5,1,10,5
13.5,11,10,6
13.5,11,11,5
13.5,11,12,4
13.5,11,14,17
13.5,11,15,4
13.5,11,16,89
13.5,11,17,19
13.5,11,18,14
13.5,11,19,12
13.5,11,20,43
13.5,11,21,24
13.5,11,22,7
13.5,11,23,20
13.5,11,24,14
13.5,11,26,57
13.5,11,27,62
13.5,11,28,12
13.5,11,29,10
13.5,11,3,15
13.5,11,30,6
13.5,11,31,32
13.5,11,32,21
13.5,11,33,31
13.5,11,34,17
13.5,11,35,62
13.5,11,36,16
13.5,11,37,8
13.5,11,38,1
13.5,11,39,6
13.5,11,4,2
13.5,11,40,1
13.5,1,15,6
13.5,11,5,39
13.5,11,6,19
13.5,11,7,23
13.5,11,8,3
13.5,11,9,40
13.5,1,23,2
13.5,1,4,5
13.5,1,5,7
13.5,1,7,1
13.5,2,10,4
13.5,2,11,14
13.5,2,12,18
13.5,2,14,15
13.5,2,15,21
13.5,2,16,45
13.5,2,17,17
13.5,2,18,32
13.5,2,19,11
13.5,2,20,2
13.5,2,21,6
13.5,2,22,4
13.5,2,23,23
13.5,2,24,25
13.5,2,25,23
13.5,2,26,40
13.5,2,27,13
13.5,2,28,11
13.5,2,29,22
13.5,2,3,3
13.5,2,30,7
13.5,2,31,39
13.5,2,32,8
13.5,2,33,22
13.5,2,34,8
13.5,2,35,1
13.5,2,36,4
13.5,2,37,3
13.5,2,38,8
13.5,2,39,10
13.5,2,4,7
13.5,2,5,18
13.5,2,6,11
13.5,2,7,51
13.5,2,8,5
13.5,2,9,30
13.5,3,0,14
13.5,3,10,1
13.5,3,16,5
13.5,3,17,1
13.5,3,19,1
13.5,3,2,7
13.5,3,23,1
13.5,3,26,6
13.5,3,27,1
13.5,3,28,5
13.5,3,31,2
13.5,3,33,1
13.5,3,37,1
13.5,3,5,9
13.5,3,6,1
13.5,3,7,11
13.5,3,9,6
13.5,4,10,14
13.5,4,11,16
13.5,4,12,2
13.5,4,14,19
13.5,4,15,3
13.5,4,16,29
13.5,4,17,22
13.5,4,18,2
13.5,4,19,12
13.5,4,20,10
13.5,4,21,10
13.5,4,22,4
13.5,4,23,24
13.5,4,24,20
13.5,4,25,9
13.5,4,26,40
13.5,4,27,18
13.5,4,28,32
13.5,4,29,11
13.5,4,3,7
13.5,4,30,2
13.5,4,31,50
13.5,4,32,8
13.5,4,33,11
13.5,4,34,16
13.5,4,35,24
13.5,4,36,5
13.5,4,37,4
13.5,4,38,1
13.5,4,39,10
13.5,4,4,3
13.5,4,5,19
13.5,4,6,1
13.5,4,7,33
13.5,4,8,15
13.5,4,9,39
13.5,5,10,18
13.5,5,11,1
13.5,5,12,7
13.5,5,14,17
13.5,5,15,5
13.5,5,16,37
13.5,5,17,13
13.5,5,18,6
13.5,5,19,15
13.5,5,20,22
13.5,5,21,15
13.5,5,22,8
13.5,5,23,17
13.5,5,24,13
13.5,5,25,12
13.5,5,26,47
13.5,5,27,68
13.5,5,28,36
13.5,5,29,7
13.5,5,3,5
13.5,5,30,8
13.5,5,31,31
13.5,5,32,26
13.5,5,33,24
13.5,5,34,7
13.5,5,35,24
13.5,5,36,31
13.5,5,37,11
13.5,5,38,12
13.5,5,39,10
13.5,5,4,6
13.5,5,5,22
13.5,5,6,13
13.5,5,7,28
13.5,5,8,8
13.5,5,9,41
13.5,7,10,4
13.5,7,11,10
13.5,7,12,4
13.5,7,14,3
13.5,7,15,10
13.5,7,16,11
13.5,7,17,9
13.5,7,18,13
13.5,7,19,4
13.5,7,20,4
13.5,7,21,12
13.5,7,22,2
13.5,7,23,24
13.5,7,24,10
13.5,7,25,1
13.5,7,26,30
13.5,7,27,7
13.5,7,28,12
13.5,7,3,8
13.5,7,30,7
13.5,7,31,22
13.5,7,32,28
13.5,7,33,14
13.5,7,34,16
13.5,7,35,10
13.5,7,36,21
13.5,7,37,14
13.5,7,39,14
13.5,7,4,14
13.5,7,5,27
13.5,7,6,1
13.5,7,7,23
13.5,7,8,5
13.5,7,9,27
13.5,8,10,8
13.5,8,11,5
13.5,8,12,1
13.5,8,14,4
13.5,8,15,9
13.5,8,16,51
13.5,8,17,10
13.5,8,18,10
13.5,8,19,10
13.5,8,20,27
13.5,8,21,15
13.5,8,22,8
13.5,8,23,36
13.5,8,24,7
13.5,8,25,14
13.5,8,26,52
13.5,8,27,6
13.5,8,28,21
13.5,8,29,27
13.5,8,3,4
13.5,8,30,17
13.5,8,31,55
13.5,8,32,8
13.5,8,33,22
13.5,8,34,9
13.5,8,35,1
13.5,8,36,6
13.5,8,37,20
13.5,8,38,9
13.5,8,39,12
13.5,8,4,6
13.5,8,5,28
13.5,8,6,7
13.5,8,7,54
13.5,8,8,5
13.5,8,9,53
13.5,9,10,2
13.5,9,11,5
13.5,9,12,5
13.5,9,14,4
13.5,9,15,13
13.5,9,16,29
13.5,9,17,10
13.5,9,21,1
13.5,9,22,4
13.5,9,23,7
13.5,9,25,4
13.5,9,26,5
13.5,9,28,7
13.5,9,29,1
13.5,9,3,3
13.5,9,31,17
13.5,9,33,1
13.5,9,34,1
13.5,9,35,14
13.5,9,37,3
13.5,9,38,6
13.5,9,39,3
13.5,9,7,5
13.5,9,9,2
14.0,0,10,4
14.0,0,11,1
14.0,0,12,16
14.0,0,14,13
14.0,0,15,3
14.0,0,16,38
14.0,0,17,13
14.0,0,18,3
14.0,0,19,16
14.0,0,20,19
14.0,0,21,9
14.0,0,22,6
14.0,0,23,41
14.0,0,24,12
14.0,0,25,10
14.0,0,26,52
14.0,0,27,27
14.0,0,28,29
14.0,0,29,7
14.0,0,3,9
14.0,0,30,6
14.0,0,31,41
14.0,0,32,21
14.0,0,33,14
14.0,0,34,26
14.0,0,35,18
14.0,0,36,14
14.0,0,37,10
14.0,0,38,12
14.0,0,39,10
14.0,0,4,9
14.0,0,5,45
14.0,0,6,3
14.0,0,7,93
14.0,0,8,26
14.0,0,9,37
14.0,10,10,26
14.0,10,11,1
14.0,10,12,15
14.0,10,14,9
14.0,10,15,5
14.0,10,16,39
14.0,10,17,9
14.0,10,18,7
14.0,10,19,15
14.0,10,20,15
