time,cluster,ride,count
12.5,9,5,23
12.5,9,6,5
12.5,9,7,34
12.5,9,8,7
12.5,9,9,25
13.0,0,10,23
13.0,0,11,9
13.0,0,12,10
13.0,0,13,54
13.0,0,14,20
13.0,0,15,4
13.0,0,16,31
13.0,0,17,4
13.0,0,18,6
13.0,0,19,9
13.0,0,20,15
13.0,0,21,6
13.0,0,22,2
13.0,0,23,26
13.0,0,24,5
13.0,0,26,42
13.0,0,27,35
13.0,0,28,31
13.0,0,29,12
13.0,0,3,8
13.0,0,30,17
13.0,0,31,28
13.0,0,32,12
13.0,0,33,28
13.0,0,34,3
13.0,0,35,1
13.0,0,36,52
13.0,0,37,9
13.0,0,38,13
13.0,0,39,20
13.0,0,4,4
13.0,0,40,2
13.0,0,5,52
13.0,0,6,17
13.0,0,7,19
13.0,0,8,11
13.0,0,9,22
13.0,1,10,2
13.0,11,13,1
13.0,11,16,10
13.0,11,17,2
13.0,11,18,8
13.0,11,22,5
13.0,11,26,8
13.0,11,27,4
13.0,11,28,6
13.0,11,3,5
13.0,11,31,2
13.0,11,33,1
13.0,11,34,5
13.0,11,36,1
13.0,11,37,5
13.0,11,40,1
13.0,11,5,1
13.0,1,17,3
13.0,11,7,13
13.0,1,18,6
13.0,1,19,8
13.0,11,9,2
13.0,1,26,6
13.0,1,7,6
13.0,1,9,3
13.0,2,10,5
13.0,2,11,19
13.0,2,12,10
13.0,2,13,47
13.0,2,14,7
13.0,2,15,11
13.0,2,16,25
13.0,2,17,11
13.0,2,18,9
13.0,2,19,18
13.0,2,20,16
13.0,2,21,6
13.0,2,22,22
13.0,2,23,26
13.0,2,24,13
13.0,2,25,19
13.0,2,26,31
13.0,2,27,14
13.0,2,28,15
13.0,2,29,10
13.0,2,3,1
13.0,2,30,1
13.0,2,31,30
13.0,2,32,9
13.0,2,33,18
13.0,2,34,11
13.0,2,35,6
13.0,2,36,3
13.0,2,37,3
13.0,2,38,9
13.0,2,39,22
13.0,2,4,3
13.0,2,40,3
13.0,2,5,25
13.0,2,6,19
13.0,2,7,29
13.0,2,8,9
13.0,2,9,18
13.0,3,13,1
13.0,3,16,4
13.0,3,23,1
13.0,3,26,2
13.0,3,27,1
13.0,3,28,3
13.0,3,29,1
13.0,3,31,1
13.0,3,33,1
13.0,3,35,3
13.0,3,5,1
13.0,3,6,1
13.0,3,7,2
13.0,3,9,1
13.0,4,10,18
13.0,4,11,17
13.0,4,12,20
13.0,4,13,67
13.0,4,14,23
13.0,4,15,13
13.0,4,16,44
13.0,4,17,5
13.0,4,19,36
13.0,4,20,13
13.0,4,21,18
13.0,4,22,25
13.0,4,23,31
13.0,4,24,9
13.0,4,25,26
13.0,4,26,48
13.0,4,27,14
13.0,4,28,33
13.0,4,29,37
13.0,4,3,8
13.0,4,30,1
13.0,4,31,36
13.0,4,32,23
13.0,4,33,28
13.0,4,34,8
13.0,4,35,15
13.0,4,36,24
13.0,4,37,22
13.0,4,38,8
13.0,4,39,2
13.0,4,4,14
13.0,4,5,31
13.0,4,6,16
13.0,4,7,46
13.0,4,8,13
13.0,4,9,55
13.0,5,10,4
13.0,5,11,2
13.0,5,12,29
13.0,5,13,32
13.0,5,14,18
13.0,5,15,16
13.0,5,16,51
13.0,5,17,9
13.0,5,18,3
13.0,5,19,7
13.0,5,20,9
13.0,5,21,5
13.0,5,23,22
13.0,5,24,12
13.0,5,26,25
13.0,5,27,40
13.0,5,28,8
13.0,5,29,22
13.0,5,3,18
13.0,5,30,6
13.0,5,31,28
13.0,5,32,11
13.0,5,33,11
13.0,5,34,17
13.0,5,35,4
13.0,5,36,11
13.0,5,37,26
13.0,5,38,13
13.0,5,39,13
13.0,5,4,4
13.0,5,5,32
13.0,5,6,5
13.0,5,7,12
13.0,5,8,19
13.0,5,9,13
13.0,6,10,9
13.0,6,11,5
13.0,6,12,21
13.0,6,13,45
13.0,6,14,3
13.0,6,15,5
13.0,6,16,31
13.0,6,17,10
13.0,6,18,5
13.0,6,19,14
13.0,6,2,7
13.0,6,20,6
13.0,6,21,11
13.0,6,22,20
13.0,6,23,13
13.0,6,24,10
13.0,6,25,4
13.0,6,26,51
13.0,6,27,28
13.0,6,28,37
13.0,6,29,12
13.0,6,3,5
13.0,6,30,5
13.0,6,31,36
13.0,6,32,17
13.0,6,33,50
13.0,6,34,18
13.0,6,35,13
13.0,6,36,11
13.0,6,37,7
13.0,6,38,7
13.0,6,39,30
13.0,6,4,17
13.0,6,5,16
13.0,6,6,23
13.0,6,7,36
13.0,6,8,26
13.0,6,9,23
13.0,7,12,7
13.0,7,13,7
13.0,7,14,4
13.0,7,16,9
13.0,7,20,7
13.0,7,24,1
13.0,7,27,2
13.0,7,31,8
13.0,7,33,7
13.0,7,34,1
13.0,7,35,3
13.0,7,39,1
13.0,7,5,5
13.0,7,6,6
13.0,7,9,1
13.0,8,10,3
13.0,8,11,1
13.0,8,12,19
13.0,8,13,63
13.0,8,14,6
13.0,8,15,10
13.0,8,16,36
13.0,8,17,10
13.0,8,18,4
13.0,8,19,21
13.0,8,2,8
13.0,8,20,3
13.0,8,21,25
13.0,8,22,7
13.0,8,23,7
13.0,8,24,6
13.0,8,25,15
13.0,8,26,32
13.0,8,27,56
13.0,8,28,30
13.0,8,29,3
13.0,8,3,51
13.0,8,30,27
13.0,8,31,31
13.0,8,32,15
13.0,8,33,24
13.0,8,34,9
13.0,8,35,5
13.0,8,36,9
13.0,8,37,15
13.0,8,38,6
13.0,8,39,17
13.0,8,4,9
13.0,8,40,3
13.0,8,5,42
13.0,8,6,20
13.0,8,7,23
13.0,8,8,16
13.0,8,9,64
13.0,9,10,7
13.0,9,11,9
13.0,9,12,8
13.0,9,13,34
13.0,9,14,7
13.0,9,15,8
13.0,9,16,24
13.0,9,17,11
13.0,9,18,16
13.0,9,19,8
13.0,9,2,4
13.0,9,20,8
13.0,9,21,7
13.0,9,22,19
13.0,9,23,11
13.0,9,24,10
13.0,9,25,7
13.0,9,26,36
13.0,9,27,28
13.0,9,28,18
13.0,9,29,6
13.0,9,3,7
13.0,9,31,27
13.0,9,32,6
13.0,9,33,38
13.0,9,34,9
13.0,9,36,3
13.0,9,37,7
13.0,9,39,5
13.0,9,5,17
13.0,9,6,7
13.0,9,7,29
13.0,9,8,3
13.0,9,9,32
13.5,0,10,5
13.5,0,11,4
13.5,0,12,8
13.5,0,13,66
13.5,0,14,5
13.5,0,15,5
13.5,0,16,20
13.5,0,17,4
13.5,0,18,4
13.5,0,19,9
13.5,0,20,4
13.5,0,21,19
13.5,0,23,10
13.5,0,24,14
13.5,0,25,4
13.5,0,26,25
13.5,0,27,22
13.5,0,28,31
13.5,0,29,20
13.5,0,3,17
13.5,0,30,5
13.5,0,31,25
13.5,0,32,23
13.5,0,33,42
13.5,0,34,6
13.5,0,35,4
13.5,0,36,27
13.5,0,37,14
13.5,0,38,1
13.5,0,39,3
13.5,0,4,11
13.5,0,5,67
13.5,0,6,3
13.5,0,7,44
13.5,0,8,5
13.5,0,9,28
13.5,1,11,2
13.5,1,13,4
13.5,1,15,7
13.5,1,16,6
13.5,1,17,6
13.5,1,20,3
13.5,1,26,9
13.5,1,30,7
13.5,1,31,7
13.5,1,35,6
13.5,1,7,7
13.5,1,9,3
13.5,2,10,14
13.5,2,11,5
13.5,2,12,22
13.5,2,13,70
13.5,2,14,9
13.5,2,15,9
13.5,2,16,38
13.5,2,17,5
13.5,2,18,7
13.5,2,19,6
13.5,2,20,14
13.5,2,21,17
13.5,2,22,3
13.5,2,23,16
13.5,2,24,11
13.5,2,25,2
13.5,2,26,47
13.5,2,27,35
13.5,2,28,21
13.5,2,29,4
13.5,2,3,7
13.5,2,30,5
13.5,2,31,35
13.5,2,32,8
13.5,2,33,24
13.5,2,34,12
13.5,2,35,3
13.5,2,36,8
13.5,2,37,4
13.5,2,38,2
13.5,2,39,24
13.5,2,4,12
13.5,2,40,2
13.5,2,5,24
13.5,2,6,8
13.5,2,7,29
13.5,2,8,2
13.5,2,9,44
13.5,3,0,14
13.5,3,13,8
13.5,3,16,1
13.5,3,17,1
13.5,3,26,1
13.5,3,27,2
13.5,3,31,2
13.5,3,33,4
13.5,3,39,1
13.5,3,9,2
13.5,4,10,35
13.5,4,11,6
13.5,4,12,4
13.5,4,13,93
13.5,4,14,17
13.5,4,15,12
13.5,4,16,22
13.5,4,18,16
13.5,4,19,23
13.5,4,20,13
13.5,4,21,21
13.5,4,22,22
13.5,4,23,40
13.5,4,24,9
13.5,4,25,15
13.5,4,26,47
13.5,4,27,46
13.5,4,28,25
13.5,4,29,16
13.5,4,3,6
13.5,4,30,11
13.5,4,31,43
13.5,4,32,4
13.5,4,33,26
13.5,4,34,9
13.5,4,35,8
13.5,4,36,8
13.5,4,37,7
13.5,4,38,19
13.5,4,39,6
13.5,4,4,17
13.5,4,40,4
13.5,4,5,33
13.5,4,7,44
13.5,4,8,1
13.5,4,9,36
13.5,5,10,3
13.5,5,11,3
13.5,5,12,3
13.5,5,13,49
13.5,5,15,3
13.5,5,16,54
13.5,5,17,6
13.5,5,18,3
13.5,5,19,14
13.5,5,20,8
13.5,5,21,4
13.5,5,22,10
13.5,5,23,3
13.5,5,24,9
13.5,5,25,10
13.5,5,26,47
13.5,5,27,18
13.5,5,28,17
13.5,5,29,6
13.5,5,3,3
13.5,5,30,2
13.5,5,31,18
13.5,5,32,22
13.5,5,33,28
13.5,5,34,1
13.5,5,35,21
13.5,5,36,30
13.5,5,37,4
13.5,5,38,4
13.5,5,39,3
13.5,5,4,3
13.5,5,5,5
13.5,5,6,6
13.5,5,7,47
13.5,5,8,11
13.5,5,9,32
13.5,6,10,12
13.5,6,11,3
13.5,6,12,6
13.5,6,13,31
13.5,6,14,14
13.5,6,15,16
13.5,6,16,16
13.5,6,17,10
13.5,6,18,12
13.5,6,19,29
13.5,6,20,34
13.5,6,21,6
13.5,6,22,16
13.5,6,23,17
13.5,6,24,15
13.5,6,25,11
13.5,6,26,29
13.5,6,27,20
13.5,6,28,26
13.5,6,29,1
13.5,6,3,7
13.5,6,30,16
13.5,6,31,7
13.5,6,32,9
13.5,6,33,10
13.5,6,34,15
13.5,6,35,25
13.5,6,37,20
13.5,6,38,4
13.5,6,39,8
13.5,6,4,29
13.5,6,40,3
13.5,6,5,23
13.5,6,6,1
13.5,6,7,30
13.5,6,8,2
13.5,6,9,41
13.5,7,13,16
13.5,7,16,6
13.5,7,17,1
13.5,7,21,9
13.5,7,26,7
13.5,7,27,1
13.5,7,28,10
13.5,7,3,3
13.5,7,32,5
13.5,7,33,9
13.5,7,35,5
13.5,7,36,6
13.5,7,37,1
13.5,7,38,5
13.5,7,5,1
13.5,7,7,2
13.5,7,9,1
13.5,8,10,8
13.5,8,11,2
13.5,8,12,9
13.5,8,13,124
13.5,8,14,44
13.5,8,15,9
13.5,8,16,35
13.5,8,17,10
13.5,8,18,16
13.5,8,19,19
13.5,8,20,15
13.5,8,21,8
13.5,8,22,3
13.5,8,23,15
13.5,8,24,15
13.5,8,25,23
13.5,8,26,50
13.5,8,27,62
13.5,8,28,31
13.5,8,29,31
13.5,8,3,4
13.5,8,30,7
13.5,8,31,93
13.5,8,32,14
13.5,8,33,27
13.5,8,34,17
13.5,8,35,10
13.5,8,36,11
13.5,8,37,3
13.5,8,38,12
13.5,8,39,6
13.5,8,4,12
13.5,8,40,1
13.5,8,5,63
13.5,8,6,2
13.5,8,7,65
13.5,8,8,6
13.5,8,9,72
13.5,9,10,10
13.5,9,11,5
13.5,9,12,1
13.5,9,13,37
13.5,9,14,3
13.5,9,16,14
13.5,9,17,9
13.5,9,18,2
13.5,9,19,7
13.5,9,20,10
13.5,9,21,7
13.5,9,22,7
13.5,9,23,13
13.5,9,24,10
13.5,9,25,6
13.5,9,26,23
13.5,9,27,20
13.5,9,28,19
13.5,9,29,18
13.5,9,3,15
13.5,9,30,8
13.5,9,31,30
13.5,9,32,6
13.5,9,33,23
13.5,9,34,6
13.5,9,35,26
13.5,9,36,10
13.5,9,37,11
13.5,9,39,7
13.5,9,4,10
13.5,9,5,24
13.5,9,6,3
13.5,9,7,14
13.5,9,8,14
13.5,9,9,45
14.0,0,10,18
14.0,0,11,11
14.0,0,12,8
14.0,0,13,22
14.0,0,16,20
14.0,0,17,15
14.0,0,18,1
14.0,0,19,18
14.0,0,20,10
14.0,0,21,17
14.0,0,22,2
14.0,0,23,17
14.0,0,24,3
14.0,0,25,4
14.0,0,26,19
14.0,0,27,69
14.0,0,28,22
14.0,0,29,24
14.0,0,3,5
14.0,0,30,1
14.0,0,31,20
14.0,0,32,27
14.0,0,33,27
14.0,0,34,14
14.0,0,35,11
14.0,0,36,5
14.0,0,37,10
14.0,0,38,5
14.0,0,39,11
14.0,0,4,8
14.0,0,5,41
14.0,0,6,5
14.0,0,7,51
14.0,0,8,23
14.0,0,9,75
14.0,1,13,6
14.0,1,16,5
14.0,1,17,4
14.0,1,22,3
14.0,1,26,7
14.0,1,31,6
14.0,1,7,10
14.0,1,9,10
14.0,2,10,16
14.0,2,11,9
14.0,2,12,3
14.0,2,13,57
14.0,2,14,7
14.0,2,16,32
14.0,2,17,18
14.0,2,18,5
14.0,2,19,19
14.0,2,20,6
14.0,2,21,16
14.0,2,22,3
14.0,2,23,13
14.0,2,24,4
14.0,2,25,10
14.0,2,26,32
14.0,2,27,24
14.0,2,28,27
14.0,2,29,9
14.0,2,3,9
14.0,2,30,8
14.0,2,31,29
14.0,2,32,15
14.0,2,33,9
14.0,2,34,8
14.0,2,35,6
14.0,2,36,7
14.0,2,37,5
14.0,2,38,8
14.0,2,39,11
14.0,2,4,9
14.0,2,40,3
14.0,2,5,14
14.0,2,7,28
14.0,2,9,29
14.0,3,0,33
14.0,3,10,1
14.0,3,13,20
14.0,3,14,1
14.0,3,16,2
14.0,3,19,5
14.0,3,2,11
14.0,3,23,3
14.0,3,26,2
14.0,3,27,3
14.0,3,28,5
14.0,3,31,1
14.0,3,33,2
14.0,3,4,4
14.0,3,5,2
14.0,3,6,3
14.0,3,7,2
14.0,3,9,3
14.0,4,10,22
14.0,4,11,6
14.0,4,12,8
14.0,4,13,54
14.0,4,14,21
14.0,4,15,13
14.0,4,16,45
14.0,4,17,4
14.0,4,19,9
14.0,4,20,8
14.0,4,21,13
14.0,4,22,9
14.0,4,23,26
14.0,4,24,17
14.0,4,25,34
14.0,4,26,45
14.0,4,27,19
14.0,4,28,29
14.0,4,29,15
14.0,4,30,16
14.0,4,31,48
14.0,4,32,19
14.0,4,33,56
14.0,4,34,6
14.0,4,35,10
14.0,4,36,21
14.0,4,37,5
14.0,4,39,10
14.0,4,4,23
14.0,4,5,27
14.0,4,6,3
14.0,4,7,56
14.0,4,8,15
14.0,4,9,30
14.0,5,10,3
14.0,5,11,11
14.0,5,13,50
14.0,5,15,2
14.0,5,16,44
14.0,5,17,1
14.0,5,18,23
14.0,5,19,27
14.0,5,20,1
14.0,5,21,7
14.0,5,22,15
14.0,5,23,9
14.0,5,25,14
14.0,5,26,52
14.0,5,27,10
14.0,5,28,28
14.0,5,29,14
14.0,5,3,19
14.0,5,30,1
14.0,5,31,41
14.0,5,32,1
14.0,5,33,38
14.0,5,34,15
14.0,5,35,10
14.0,5,36,23
14.0,5,37,8
14.0,5,39,1
14.0,5,4,4
14.0,5,40,7
14.0,5,5,8
14.0,5,6,4
14.0,5,7,20
14.0,5,8,11
14.0,5,9,38
14.0,6,10,9
14.0,6,11,8
14.0,6,12,2
14.0,6,13,47
14.0,6,14,10
14.0,6,15,2
14.0,6,16,28
14.0,6,17,23
14.0,6,18,24
14.0,6,19,11
14.0,6,21,8
14.0,6,22,9
14.0,6,23,17
14.0,6,24,27
14.0,6,25,20
14.0,6,26,62
14.0,6,27,36
14.0,6,28,23
14.0,6,29,17
14.0,6,3,15
14.0,6,30,11
14.0,6,31,26
14.0,6,32,25
14.0,6,33,32
14.0,6,34,22
14.0,6,35,16
14.0,6,36,18
14.0,6,37,14
14.0,6,38,13
14.0,6,39,11
14.0,6,4,16
14.0,6,5,25
14.0,6,6,15
14.0,6,7,11
14.0,6,8,6
14.0,6,9,79
14.0,7,10,5
14.0,7,11,4
14.0,7,13,3
14.0,7,16,2
14.0,7,17,1
14.0,7,19,4
14.0,7,23,1
14.0,7,24,1
14.0,7,26,5
14.0,7,27,1
14.0,7,31,7
14.0,7,33,7
14.0,7,34,1
14.0,7,38,3
14.0,7,5,1
14.0,7,7,2
14.0,8,10,9
14.0,8,11,9
14.0,8,12,19
14.0,8,13,64
14.0,8,14,6
14.0,8,15,11
14.0,8,16,33
14.0,8,17,17
14.0,8,18,8
14.0,8,19,12
14.0,8,20,14
14.0,8,21,25
14.0,8,22,13
14.0,8,23,61
14.0,8,24,15
14.0,8,25,7
14.0,8,26,31
14.0,8,27,32
14.0,8,28,24
14.0,8,29,28
14.0,8,3,12
14.0,8,30,58
14.0,8,31,16
14.0,8,32,16
14.0,8,33,31
14.0,8,34,12
14.0,8,35,17
14.0,8,36,15
14.0,8,37,8
14.0,8,39,2
14.0,8,4,14
14.0,8,40,4
14.0,8,5,40
14.0,8,6,8
14.0,8,7,25
14.0,8,8,51
14.0,8,9,77
14.0,9,10,13
14.0,9,11,3
14.0,9,12,2
14.0,9,13,53
14.0,9,14,16
14.0,9,15,8
14.0,9,16,27
14.0,9,17,9
14.0,9,18,16
14.0,9,19,8
14.0,9,20,10
14.0,9,21,4
14.0,9,22,11
14.0,9,23,9
14.0,9,24,4
14.0,9,25,10
14.0,9,26,17
14.0,9,27,15
14.0,9,28,23
14.0,9,29,5
14.0,9,3,13
14.0,9,30,2
14.0,9,31,35
14.0,9,32,17
14.0,9,33,15
14.0,9,34,12
14.0,9,35,12
14.0,9,36,17
14.0,9,37,12
14.0,9,39,5
14.0,9,4,4
14.0,9,40,5
14.0,9,5,32
14.0,9,6,4
14.0,9,7,13
14.0,9,8,4
14.0,9,9,52
14.5,0,10,3
14.5,0,11,11
14.5,0,13,19
14.5,0,14,4
14.5,0,15,4
14.5,0,16,30
14.5,0,17,8
14.5,0,19,28
14.5,0,20,7
14.5,0,21,1
14.5,0,22,6
14.5,0,23,19
14.5,0,24,14
14.5,0,25,8
14.5,0,26,36
14.5,0,27,29
14.5,0,28,30
14.5,0,29,15
14.5,0,3,4
14.5,0,30,7
14.5,0,31,15
14.5,0,32,16
14.5,0,33,31
14.5,0,34,2
14.5,0,35,12
14.5,0,36,9
14.5,0,38,3
14.5,0,39,20
14.5,0,4,38
14.5,0,40,2
14.5,0,41,84
14.5,0,5,23
14.5,0,6,32
14.5,0,7,38
14.5,0,8,16
14.5,0,9,33
14.5,1,11,3
14.5,1,16,7
14.5,1,23,7
14.5,1,33,9
14.5,1,34,6
14.5,1,4,2
14.5,1,5,4
14.5,1,7,3
14.5,2,10,11
14.5,2,11,6
14.5,2,12,5
14.5,2,13,20
14.5,2,14,5
14.5,2,15,1
14.5,2,16,38
14.5,2,19,16
14.5,2,20,4
14.5,2,21,5
14.5,2,22,1
14.5,2,23,7
14.5,2,24,9
14.5,2,25,16
14.5,2,26,35
14.5,2,27,15
14.5,2,28,11
14.5,2,29,13
14.5,2,3,9
14.5,2,30,3
14.5,2,31,21
14.5,2,32,12
14.5,2,33,33
14.5,2,34,9
14.5,2,35,13
14.5,2,36,8
14.5,2,37,30
14.5,2,38,11
14.5,2,39,5
14.5,2,4,7
14.5,2,41,57
14.5,2,5,29
14.5,2,6,7
14.5,2,7,29
14.5,2,8,7
14.5,2,9,30
14.5,3,0,22
14.5,3,13,10
14.5,3,15,2
14.5,3,19,5
14.5,3,26,1
14.5,3,28,11
14.5,3,3,3
14.5,3,31,3
14.5,3,33,10
14.5,3,36,2
14.5,3,37,8
14.5,3,41,8
14.5,3,5,1
14.5,3,7,10
14.5,3,9,2
14.5,4,10,26
14.5,4,11,9
14.5,4,13,36
14.5,4,14,13
14.5,4,15,12
14.5,4,16,39
14.5,4,17,11
14.5,4,18,10
14.5,4,19,26
14.5,4,20,4
14.5,4,21,18
14.5,4,22,12
14.5,4,23,12
14.5,4,26,76
14.5,4,27,45
14.5,4,28,27
14.5,4,3,20
14.5,4,30,26
14.5,4,31,24
14.5,4,32,6
14.5,4,33,14
14.5,4,34,15
14.5,4,35,6
14.5,4,36,39
14.5,4,37,6
14.5,4,38,11
14.5,4,39,10
14.5,4,4,14
14.5,4,41,52
14.5,4,5,31
14.5,4,6,2
14.5,4,7,34
14.5,4,8,8
14.5,4,9,35
14.5,5,10,10
14.5,5,11,2
14.5,5,12,20
14.5,5,13,16
14.5,5,14,2
14.5,5,16,35
14.5,5,18,3
14.5,5,19,21
14.5,5,20,12
14.5,5,21,6
14.5,5,22,4
14.5,5,23,15
14.5,5,24,3
14.5,5,25,11
14.5,5,26,23
14.5,5,27,18
14.5,5,28,26
14.5,5,3,7
14.5,5,30,11
14.5,5,31,16
14.5,5,32,10
14.5,5,33,20
14.5,5,34,3
14.5,5,35,17
14.5,5,36,4
14.5,5,37,10
14.5,5,38,4
14.5,5,39,9
14.5,5,4,7
14.5,5,41,61
14.5,5,5,39
14.5,5,6,1
14.5,5,7,16
14.5,5,9,45
14.5,6,10,20
14.5,6,11,9
14.5,6,12,2
14.5,6,13,23
14.5,6,14,7
14.5,6,15,12
14.5,6,16,21
14.5,6,17,13
14.5,6,18,2
14.5,6,19,9
14.5,6,20,8
14.5,6,21,13
14.5,6,22,12
14.5,6,23,16
14.5,6,24,31
14.5,6,25,2
14.5,6,26,42
14.5,6,27,53
14.5,6,28,25
14.5,6,29,9
14.5,6,30,12
14.5,6,31,33
14.5,6,32,34
14.5,6,33,23
14.5,6,34,14
14.5,6,35,7
14.5,6,36,9
14.5,6,37,8
14.5,6,38,16
14.5,6,39,2
14.5,6,4,12
14.5,6,40,1
14.5,6,41,58
14.5,6,5,22
14.5,6,6,9
14.5,6,7,47
14.5,6,8,11
14.5,6,9,23
14.5,7,0,5
14.5,7,13,4
14.5,7,14,1
14.5,7,18,5
14.5,7,20,1
14.5,7,21,3
14.5,7,24,7
14.5,7,26,7
14.5,7,27,7
14.5,7,29,5
14.5,7,33,4
14.5,7,34,3
14.5,7,37,7
14.5,7,4,4
14.5,7,5,17
14.5,7,7,4
14.5,7,9,2
14.5,8,10,55
14.5,8,11,52
14.5,8,12,6
14.5,8,13,70
14.5,8,14,17
14.5,8,15,7
14.5,8,16,34
14.5,8,18,7
14.5,8,19,13
14.5,8,20,11
14.5,8,21,26
14.5,8,22,10
14.5,8,23,53
14.5,8,24,19
14.5,8,25,12
14.5,8,26,60
14.5,8,27,25
14.5,8,28,25
14.5,8,29,18
14.5,8,3,8
14.5,8,30,15
14.5,8,31,41
14.5,8,32,19
14.5,8,33,9
14.5,8,34,12
14.5,8,35,9
14.5,8,36,24
14.5,8,37,6
14.5,8,38,5
14.5,8,39,8
14.5,8,4,5
14.5,8,41,168
14.5,8,5,32
14.5,8,6,9
14.5,8,7,25
14.5,8,8,4
14.5,8,9,53
14.5,9,10,1
14.5,9,11,9
14.5,9,12,6
14.5,9,13,21
14.5,9,14,9
14.5,9,15,12
14.5,9,16,35
14.5,9,18,2
14.5,9,19,20
14.5,9,20,5
14.5,9,21,9
14.5,9,22,11
14.5,9,23,12
14.5,9,25,4
14.5,9,26,20
14.5,9,27,27
14.5,9,28,34
14.5,9,29,7
14.5,9,3,4
14.5,9,30,4
14.5,9,31,11
14.5,9,32,9
14.5,9,33,31
14.5,9,34,8
14.5,9,35,4
14.5,9,36,5
14.5,9,37,7
14.5,9,38,3
14.5,9,39,9
14.5,9,4,2
14.5,9,41,37
14.5,9,5,20
14.5,9,6,14
14.5,9,7,26
14.5,9,8,11
14.5,9,9,18
15.0,0,10,11
15.0,0,11,12
15.0,0,12,6
15.0,0,14,8
15.0,0,15,5
15.0,0,16,23
15.0,0,17,1
15.0,0,18,4
15.0,0,19,12
15.0,0,20,21
15.0,0,22,3
15.0,0,23,5
15.0,0,24,7
15.0,0,25,4
15.0,0,26,17
15.0,0,27,15
15.0,0,28,16
15.0,0,3,4
15.0,0,31,42
15.0,0,32,9
15.0,0,33,63
15.0,0,34,7
15.0,0,35,15
15.0,0,36,8
15.0,0,37,5
15.0,0,38,2
15.0,0,39,16
15.0,0,4,4
15.0,0,41,151
15.0,0,5,27
15.0,0,6,5
15.0,0,7,13
15.0,0,8,14
15.0,0,9,53
15.0,1,19,6
15.0,1,31,7
15.0,1,37,7
15.0,2,0,4
15.0,2,10,8
15.0,2,11,9
15.0,2,14,11
15.0,2,15,4
15.0,2,16,22
15.0,2,17,9
15.0,2,18,6
15.0,2,2,6
15.0,2,20,11
15.0,2,21,11
15.0,2,23,18
15.0,2,24,17
15.0,2,25,1
15.0,2,26,34
15.0,2,27,37
15.0,2,28,19
15.0,2,29,13
15.0,2,3,3
15.0,2,30,12
15.0,2,31,46
15.0,2,32,17
15.0,2,33,25
15.0,2,34,5
15.0,2,35,9
15.0,2,36,21
15.0,2,37,1
15.0,2,38,6
15.0,2,39,8
15.0,2,41,66
15.0,2,5,23
15.0,2,6,2
15.0,2,7,38
15.0,2,8,7
15.0,2,9,39
15.0,3,0,19
15.0,3,10,1
15.0,3,11,6
15.0,3,16,4
15.0,3,17,4
15.0,3,21,1
15.0,3,26,8
15.0,3,27,2
15.0,3,28,8
15.0,3,29,2
15.0,3,31,5
15.0,3,32,1
15.0,3,33,11
15.0,3,35,1
15.0,3,37,1
15.0,3,38,4
15.0,3,41,5
15.0,3,5,1
15.0,3,6,1
15.0,3,7,14
15.0,3,9,1
15.0,4,10,8
15.0,4,11,26
15.0,4,12,6
15.0,4,14,12
15.0,4,15,9
15.0,4,16,25
15.0,4,17,1
15.0,4,18,22
15.0,4,19,30
15.0,4,20,3
15.0,4,21,1
15.0,4,22,17
15.0,4,23,25
15.0,4,24,15
15.0,4,25,7
15.0,4,26,16
15.0,4,27,46
15.0,4,28,39
15.0,4,29,27
15.0,4,3,9
15.0,4,30,24
15.0,4,31,51
15.0,4,32,4
15.0,4,33,23
15.0,4,34,18
15.0,4,35,5
15.0,4,36,10
15.0,4,37,7
15.0,4,38,10
15.0,4,39,3
15.0,4,4,1
15.0,4,41,69
15.0,4,5,36
15.0,4,6,9
15.0,4,7,28
15.0,4,8,46
15.0,4,9,14
15.0,5,11,7
15.0,5,12,1
15.0,5,14,4
15.0,5,15,10
15.0,5,16,15
15.0,5,17,1
15.0,5,18,7
15.0,5,20,1
15.0,5,22,8
15.0,5,24,12
15.0,5,25,6
15.0,5,26,15
15.0,5,27,16
15.0,5,28,28
15.0,5,29,8
15.0,5,3,12
15.0,5,30,1
15.0,5,31,43
15.0,5,32,3
15.0,5,33,33
15.0,5,34,1
15.0,5,35,15
15.0,5,36,6
15.0,5,37,5
15.0,5,38,1
15.0,5,39,16
15.0,5,41,52
15.0,5,5,25
15.0,5,6,1
15.0,5,7,48
15.0,5,8,1
15.0,5,9,10
15.0,6,1,6
15.0,6,10,5
15.0,6,11,9
15.0,6,12,1
15.0,6,14,24
15.0,6,16,56
15.0,6,17,11
15.0,6,18,12
15.0,6,19,18
15.0,6,2,3
15.0,6,20,11
15.0,6,21,8
15.0,6,22,7
15.0,6,23,17
15.0,6,24,8
15.0,6,26,48
15.0,6,27,20
15.0,6,28,36
15.0,6,29,21
15.0,6,3,11
15.0,6,30,8
15.0,6,31,33
15.0,6,32,18
15.0,6,33,18
15.0,6,34,4
15.0,6,35,5
15.0,6,36,8
15.0,6,37,3
15.0,6,38,2
15.0,6,4,1
15.0,6,41,49
15.0,6,5,34
15.0,6,6,15
15.0,6,7,41
15.0,6,8,10
15.0,6,9,25
15.0,7,0,17
15.0,7,14,5
15.0,7,2,3
15.0,7,23,4
15.0,7,24,5
15.0,7,25,3
15.0,7,26,8
15.0,7,28,1
